complaint_id,fraud_timestamp,filed_at,victim_pin,victim_district,victim_state,fraud_type,amount_defrauded,bank_mentioned,complaint_text,status,ncrb_motive_total,ncrb_hist_total_2019_2021,ncrb_trend_2019_2021,ncrb_crime_rate_2022,ncrb_chargesheet_rate_2022
COMP-2024-49217,2024-01-18 18:00:00,2024-01-18 21:51:00,757034,East Delhi,Delhi,OTP_FRAUD,65092.19,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 65,092 was transferred out of my account. Complainant: Rahul Patel.",CLOSED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-49218,2024-11-25 10:00:00,2024-11-25 11:23:00,181590,Durg,Chhattisgarh,UPI_FRAUD,5451.26,HDFC,"I, Anjali Reddy, received a UPI collect request I did not recognise and Rs 5,451 was debited from my HDFC account without my authorisation.",FILED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49219,2024-07-17 14:00:00,2024-07-17 15:30:00,501683,Kota,Rajasthan,INVESTMENT_FRAUD,338938.33,AXIS,"I invested Rs 338,938 through AXIS into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Amit Iyer.",CASH_TRACED,941.0,90.0,2.0,293.5,49.8
COMP-2024-49220,2024-08-18 19:00:00,2024-08-18 19:53:00,308905,New Delhi,Delhi,KYC_SCAM,22921.96,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 22,922 was withdrawn. This is Pooja Mehta reporting the incident.",CASH_TRACED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-49221,2024-01-18 22:00:00,2024-01-19 02:57:00,287858,Dhanbad,Jharkhand,OTP_FRAUD,9868.52,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 9,869 was transferred out of my account. Complainant: Anjali Nair.",UNDER_INVESTIGATION,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-49222,2024-08-28 17:00:00,2024-08-28 21:10:00,148992,Prayagraj,Uttar Pradesh,KYC_SCAM,70932.3,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 70,932 was withdrawn. This is Manoj Reddy reporting the incident.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49223,2024-04-19 14:00:00,2024-04-19 16:07:00,556886,Kozhikode,Kerala,OTP_FRAUD,6593.31,SBI,"Someone called claiming to be from SBI and asked for my OTP, after which Rs 6,593 was transferred out of my account. Complainant: Suresh Verma.",FILED,283.0,21.0,0.0,661.0,96.0
COMP-2024-49224,2024-09-27 17:00:00,2024-09-28 00:39:00,138388,Bhagalpur,Bihar,OTP_FRAUD,1653.69,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 1,654 was transferred out of my account. Complainant: Priya Mehta.",CASH_TRACED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-49225,2024-05-18 16:00:00,2024-05-18 23:30:00,668711,Silchar (Cachar),Assam,KYC_SCAM,58885.82,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 58,886 was withdrawn. This is Vikram Joshi reporting the incident.",CASH_TRACED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49226,2024-02-17 14:00:00,2024-02-17 21:42:00,188950,Kohima,Nagaland,OTHER,36607.61,HDFC,"This is Ravi Reddy. An unknown transaction of Rs 36,608 occurred on my HDFC account and I suspect fraud.",UNDER_INVESTIGATION,2.0,0.0,0.0,45.4,58.0
COMP-2024-49227,2024-10-16 11:00:00,2024-10-16 14:36:00,618394,Kamrup Metropolitan,Assam,KYC_SCAM,20583.48,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 20,583 was withdrawn. This is Rahul Mehta reporting the incident.",UNDER_INVESTIGATION,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49228,2024-04-10 10:00:00,2024-04-10 12:33:00,442366,Mysuru,Karnataka,OTP_FRAUD,7195.66,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 7,196 was transferred out of my account. Complainant: Suresh Singh.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-49229,2024-02-01 09:00:00,2024-02-01 12:33:00,953798,Rangareddy,Telangana,LOAN_SCAM,6433.36,UNION,"I, Priya Mehta, was asked to pay a processing fee of Rs 6,433 through UNION for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49230,2024-10-02 19:00:00,2024-10-02 19:32:00,913324,Nainital,Uttarakhand,KYC_SCAM,78467.15,AXIS,"I got a call saying my AXIS KYC will expire and after sharing OTP Rs 78,467 was withdrawn. This is Kavita Gupta reporting the incident.",FILED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-49231,2024-01-12 16:00:00,2024-01-12 21:16:00,864362,North Delhi,Delhi,UPI_FRAUD,2269.48,BOB,"I, Neha Sharma, received a UPI collect request I did not recognise and Rs 2,269 was debited from my BOB account without my authorisation.",CLOSED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-49232,2024-09-12 18:00:00,2024-09-13 00:40:00,877678,Udaipur,Rajasthan,OTHER,12407.62,IDBI,"This is Deepa Joshi. An unknown transaction of Rs 12,408 occurred on my IDBI account and I suspect fraud.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-49233,2024-02-18 18:00:00,2024-02-18 20:41:00,563520,Gomati,Tripura,UPI_FRAUD,39542.92,KOTAK,"I, Sanjay Kumar, received a UPI collect request I did not recognise and Rs 39,543 was debited from my KOTAK account without my authorisation.",UNDER_INVESTIGATION,8.0,1.0,-1.0,88.7,73.1
COMP-2024-49234,2024-02-17 17:00:00,2024-02-17 17:50:00,374234,Howrah,West Bengal,INVESTMENT_FRAUD,921833.19,HDFC,"I invested Rs 921,833 through HDFC into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Kavita Verma.",CLOSED,478.0,36.0,2.0,158.5,90.6
COMP-2024-49235,2024-08-23 15:00:00,2024-08-23 18:08:00,329930,Jammu,Jammu and Kashmir,OTHER,238854.51,ICICI,"This is Manoj Singh. An unknown transaction of Rs 238,855 occurred on my ICICI account and I suspect fraud.",FILED,28.0,7.0,0.0,191.4,77.1
COMP-2024-49236,2024-10-24 09:00:00,2024-10-24 12:27:00,838984,East Sikkim,Sikkim,UPI_FRAUD,6405.46,BOB,"I, Rahul Iyer, received a UPI collect request I did not recognise and Rs 6,405 was debited from my BOB account without my authorisation.",UNDER_INVESTIGATION,1.0,0.0,0.0,80.3,55.5
COMP-2024-49237,2024-12-30 11:00:00,2024-12-30 11:28:00,835716,Jorhat,Assam,UPI_FRAUD,25081.29,IDBI,"I, Manoj Iyer, received a UPI collect request I did not recognise and Rs 25,081 was debited from my IDBI account without my authorisation.",CASH_TRACED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49238,2024-12-27 09:00:00,2024-12-27 15:16:00,463083,Tiruchirappalli,Tamil Nadu,UPI_FRAUD,3373.36,CANARA,"I, Suresh Patel, received a UPI collect request I did not recognise and Rs 3,373 was debited from my CANARA account without my authorisation.",CLOSED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-49239,2024-05-24 20:00:00,2024-05-25 03:03:00,494676,Rangareddy,Telangana,INVESTMENT_FRAUD,235510.68,CANARA,"I invested Rs 235,511 through CANARA into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Ravi Sharma.",CASH_TRACED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49240,2024-10-01 19:00:00,2024-10-01 19:52:00,570451,Ranchi,Jharkhand,LOAN_SCAM,184194.52,BOB,"I, Ravi Mehta, was asked to pay a processing fee of Rs 184,195 through BOB for an instant loan app that never disbursed any loan.",FILED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-49241,2024-11-23 10:00:00,2024-11-23 15:52:00,902804,Vijayawada (NTR),Andhra Pradesh,UPI_FRAUD,3032.49,IDBI,"I, Neha Kumar, received a UPI collect request I did not recognise and Rs 3,032 was debited from my IDBI account without my authorisation.",FILED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-49242,2024-09-05 09:00:00,2024-09-05 10:50:00,311723,Karnal,Haryana,UPI_FRAUD,16630.57,UNION,"I, Pooja Patel, received a UPI collect request I did not recognise and Rs 16,631 was debited from my UNION account without my authorisation.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-49243,2024-01-04 10:00:00,2024-01-04 13:26:00,145398,Gandhinagar,Gujarat,UPI_FRAUD,9027.62,KOTAK,"I, Anjali Iyer, received a UPI collect request I did not recognise and Rs 9,028 was debited from my KOTAK account without my authorisation.",CASH_TRACED,362.0,70.0,4.125,189.8,89.8
COMP-2024-49244,2024-09-18 19:00:00,2024-09-18 19:22:00,744319,Karimnagar,Telangana,UPI_FRAUD,42100.79,PNB,"I, Sunita Singh, received a UPI collect request I did not recognise and Rs 42,101 was debited from my PNB account without my authorisation.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49245,2024-11-22 20:00:00,2024-11-22 22:43:00,900780,West Delhi,Delhi,UPI_FRAUD,10485.31,BOB,"I, Arjun Patel, received a UPI collect request I did not recognise and Rs 10,485 was debited from my BOB account without my authorisation.",CASH_TRACED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-49246,2024-12-04 14:00:00,2024-12-04 20:21:00,211576,Kohima,Nagaland,KYC_SCAM,15703.43,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 15,703 was withdrawn. This is Priya Sharma reporting the incident.",CASH_TRACED,2.0,0.0,0.0,45.4,58.0
COMP-2024-49247,2024-08-01 10:00:00,2024-08-01 11:25:00,553877,Chandigarh,Chandigarh,INVESTMENT_FRAUD,389280.78,ICICI,"I invested Rs 389,281 through ICICI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Arjun Joshi.",UNDER_INVESTIGATION,26.0,1.0,0.0,240.5,54.4
COMP-2024-49248,2024-03-01 22:00:00,2024-03-02 00:45:00,881289,Thane,Maharashtra,KYC_SCAM,23160.89,AXIS,"I got a call saying my AXIS KYC will expire and after sharing OTP Rs 23,161 was withdrawn. This is Neha Iyer reporting the incident.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49249,2024-12-05 10:00:00,2024-12-05 14:18:00,461224,Thiruvananthapuram,Kerala,LOAN_SCAM,1648.02,IDBI,"I, Sunita Joshi, was asked to pay a processing fee of Rs 1,648 through IDBI for an instant loan app that never disbursed any loan.",FILED,283.0,21.0,0.0,661.0,96.0
COMP-2024-49250,2024-02-21 14:00:00,2024-02-21 20:47:00,927997,Surat,Gujarat,OTP_FRAUD,1745.55,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 1,746 was transferred out of my account. Complainant: Suresh Mehta.",FILED,362.0,70.0,4.125,189.8,89.8
COMP-2024-49251,2024-11-18 10:00:00,2024-11-18 15:58:00,148035,Nagpur,Maharashtra,INVESTMENT_FRAUD,175175.73,KOTAK,"I invested Rs 175,176 through KOTAK into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Manoj Reddy.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49252,2024-01-26 15:00:00,2024-01-26 20:57:00,568586,Bengaluru Urban,Karnataka,LOAN_SCAM,15921.98,KOTAK,"I, Arjun Nair, was asked to pay a processing fee of Rs 15,922 through KOTAK for an instant loan app that never disbursed any loan.",CLOSED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-49253,2024-04-01 09:00:00,2024-04-01 13:08:00,899909,Puducherry,Puducherry,LOAN_SCAM,144049.25,AXIS,"I, Ravi Gupta, was asked to pay a processing fee of Rs 144,049 through AXIS for an instant loan app that never disbursed any loan.",FILED,2.0,0.0,0.0,199.7,91.3
COMP-2024-49254,2024-08-09 18:00:00,2024-08-10 01:49:00,615291,Nainital,Uttarakhand,KYC_SCAM,13702.16,CANARA,"I got a call saying my CANARA KYC will expire and after sharing OTP Rs 13,702 was withdrawn. This is Kavita Nair reporting the incident.",FILED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-49255,2024-11-16 20:00:00,2024-11-17 01:20:00,424635,Kamrup Metropolitan,Assam,LOAN_SCAM,103064.99,AXIS,"I, Arjun Singh, was asked to pay a processing fee of Rs 103,065 through AXIS for an instant loan app that never disbursed any loan.",FILED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49256,2024-11-21 20:00:00,2024-11-22 02:36:00,725848,Silvassa,Dadra and Nagar Haveli and Daman and Diu,INVESTMENT_FRAUD,445629.75,HDFC,"I invested Rs 445,630 through HDFC into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Amit Iyer.",CLOSED,1.0,0.0,0.0,98.6,82.5
COMP-2024-49257,2024-10-22 15:00:00,2024-10-22 19:22:00,263337,Chennai,Tamil Nadu,UPI_FRAUD,12594.49,CANARA,"I, Vikram Rao, received a UPI collect request I did not recognise and Rs 12,594 was debited from my CANARA account without my authorisation.",UNDER_INVESTIGATION,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-49258,2024-01-17 19:00:00,2024-01-17 20:55:00,487362,Bhopal,Madhya Pradesh,UPI_FRAUD,13757.98,HDFC,"I, Priya Sharma, received a UPI collect request I did not recognise and Rs 13,758 was debited from my HDFC account without my authorisation.",FILED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49259,2024-07-11 10:00:00,2024-07-11 11:19:00,383385,Mumbai City,Maharashtra,KYC_SCAM,17209.0,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 17,209 was withdrawn. This is Deepa Reddy reporting the incident.",FILED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49260,2024-06-29 10:00:00,2024-06-29 15:36:00,534710,Patna,Bihar,INVESTMENT_FRAUD,176938.52,SBI,"I invested Rs 176,939 through SBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Neha Sharma.",FILED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-49261,2024-08-01 08:00:00,2024-08-01 13:59:00,906364,Nizamabad,Telangana,KYC_SCAM,55949.07,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 55,949 was withdrawn. This is Priya Rao reporting the incident.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49262,2024-07-21 11:00:00,2024-07-21 11:39:00,830993,West Sikkim,Sikkim,OTP_FRAUD,40646.12,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 40,646 was transferred out of my account. Complainant: Deepa Singh.",FILED,1.0,0.0,0.0,80.3,55.5
COMP-2024-49263,2024-09-08 18:00:00,2024-09-08 23:54:00,818162,South 24 Parganas,West Bengal,KYC_SCAM,6506.22,AXIS,"I got a call saying my AXIS KYC will expire and after sharing OTP Rs 6,506 was withdrawn. This is Ravi Gupta reporting the incident.",CLOSED,478.0,36.0,2.0,158.5,90.6
COMP-2024-49264,2024-01-02 22:00:00,2024-01-03 04:21:00,554621,Jodhpur,Rajasthan,OTP_FRAUD,17663.58,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 17,664 was transferred out of my account. Complainant: Kavita Rao.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-49265,2024-12-16 16:00:00,2024-12-16 20:37:00,236525,Mysuru,Karnataka,UPI_FRAUD,2109.62,KOTAK,"I, Sunita Gupta, received a UPI collect request I did not recognise and Rs 2,110 was debited from my KOTAK account without my authorisation.",UNDER_INVESTIGATION,1101.0,0.0,0.0,192.1,78.3
COMP-2024-49266,2024-03-28 08:00:00,2024-03-28 13:19:00,109351,Gandhinagar,Gujarat,OTP_FRAUD,5296.77,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 5,297 was transferred out of my account. Complainant: Amit Mehta.",FILED,362.0,70.0,4.125,189.8,89.8
COMP-2024-49267,2024-09-13 11:00:00,2024-09-13 11:48:00,611099,Panipat,Haryana,UPI_FRAUD,1567.66,UNION,"I, Anjali Sharma, received a UPI collect request I did not recognise and Rs 1,568 was debited from my UNION account without my authorisation.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-49268,2024-06-01 21:00:00,2024-06-02 00:25:00,651996,Bhagalpur,Bihar,LOAN_SCAM,14915.97,IDBI,"I, Vikram Patel, was asked to pay a processing fee of Rs 14,916 through IDBI for an instant loan app that never disbursed any loan.",FILED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-49269,2024-09-01 18:00:00,2024-09-01 20:20:00,711280,Srinagar,Jammu and Kashmir,KYC_SCAM,49229.44,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 49,229 was withdrawn. This is Anjali Kumar reporting the incident.",CASH_TRACED,28.0,7.0,0.0,191.4,77.1
COMP-2024-49270,2024-12-22 17:00:00,2024-12-22 21:18:00,133501,Agra,Uttar Pradesh,INVESTMENT_FRAUD,371982.5,SBI,"I invested Rs 371,982 through SBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Sunita Kumar.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49271,2024-03-18 20:00:00,2024-03-19 01:20:00,446583,Imphal East,Manipur,UPI_FRAUD,17157.06,BOB,"I, Sunita Joshi, received a UPI collect request I did not recognise and Rs 17,157 was debited from my BOB account without my authorisation.",UNDER_INVESTIGATION,11.0,1.0,0.0,94.6,10.4
COMP-2024-49272,2024-04-22 22:00:00,2024-04-23 02:40:00,858281,Solan,Himachal Pradesh,KYC_SCAM,32949.9,IDBI,"I got a call saying my IDBI KYC will expire and after sharing OTP Rs 32,950 was withdrawn. This is Sanjay Patel reporting the incident.",CASH_TRACED,31.0,0.0,0.0,177.8,82.9
COMP-2024-49273,2024-02-10 11:00:00,2024-02-10 16:20:00,588675,Mysuru,Karnataka,UPI_FRAUD,7209.14,SBI,"I, Pooja Kumar, received a UPI collect request I did not recognise and Rs 7,209 was debited from my SBI account without my authorisation.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-49274,2024-07-31 22:00:00,2024-08-01 00:09:00,897183,Dimapur,Nagaland,OTP_FRAUD,2640.61,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 2,641 was transferred out of my account. Complainant: Anjali Verma.",UNDER_INVESTIGATION,2.0,0.0,0.0,45.4,58.0
COMP-2024-49275,2024-01-28 09:00:00,2024-01-28 15:19:00,157313,Kolkata,West Bengal,INVESTMENT_FRAUD,558963.96,ICICI,"I invested Rs 558,964 through ICICI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Rahul Iyer.",UNDER_INVESTIGATION,478.0,36.0,2.0,158.5,90.6
COMP-2024-49276,2024-12-20 20:00:00,2024-12-20 21:16:00,966912,East Delhi,Delhi,KYC_SCAM,9814.49,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 9,814 was withdrawn. This is Manoj Joshi reporting the incident.",FILED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-49277,2024-10-25 21:00:00,2024-10-26 01:58:00,320438,Howrah,West Bengal,LOAN_SCAM,59560.04,PNB,"I, Sanjay Mehta, was asked to pay a processing fee of Rs 59,560 through PNB for an instant loan app that never disbursed any loan.",CASH_TRACED,478.0,36.0,2.0,158.5,90.6
COMP-2024-49278,2024-02-23 18:00:00,2024-02-23 18:15:00,957481,South Goa,Goa,KYC_SCAM,1822.18,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 1,822 was withdrawn. This is Vikram Verma reporting the incident.",UNDER_INVESTIGATION,31.0,0.0,0.0,172.8,75.9
COMP-2024-49279,2024-11-24 09:00:00,2024-11-24 09:19:00,191342,Varanasi,Uttar Pradesh,UPI_FRAUD,18455.75,HDFC,"I, Kavita Nair, received a UPI collect request I did not recognise and Rs 18,456 was debited from my HDFC account without my authorisation.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49280,2024-06-27 20:00:00,2024-06-27 20:21:00,297042,Gwalior,Madhya Pradesh,OTHER,2851.18,IDBI,"This is Vikram Nair. An unknown transaction of Rs 2,851 occurred on my IDBI account and I suspect fraud.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49281,2024-08-03 15:00:00,2024-08-03 20:52:00,703862,Dehradun,Uttarakhand,UPI_FRAUD,30087.55,BOB,"I, Ravi Mehta, received a UPI collect request I did not recognise and Rs 30,088 was debited from my BOB account without my authorisation.",CASH_TRACED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-49282,2024-04-02 17:00:00,2024-04-02 18:12:00,140800,Solan,Himachal Pradesh,INVESTMENT_FRAUD,126353.4,PNB,"I invested Rs 126,353 through PNB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Priya Mehta.",FILED,31.0,0.0,0.0,177.8,82.9
COMP-2024-49283,2024-12-24 18:00:00,2024-12-24 19:26:00,274717,Bilaspur,Chhattisgarh,OTHER,9552.95,UNION,"This is Neha Rao. An unknown transaction of Rs 9,553 occurred on my UNION account and I suspect fraud.",CASH_TRACED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49284,2024-09-17 22:00:00,2024-09-18 05:17:00,271952,Jorhat,Assam,UPI_FRAUD,1253.22,IDBI,"I, Ravi Mehta, received a UPI collect request I did not recognise and Rs 1,253 was debited from my IDBI account without my authorisation.",FILED,696.0,465.0,2.451923076923077,167.1,32.6
